customer_id,trans_date,tran_amount
CS5160,22-Jul-13,78
CS5160,31-May-12,39
CS5160,17-Aug-14,92
CS5160,06-Sep-13,67
CS5160,02-Mar-12,71
CS5160,10-Mar-13,97
CS5160,08-Jan-13,105
CS5160,06-Nov-14,57
CS5160,28-May-13,60
CS5160,10-Dec-13,47
CS5160,13-Dec-12,85
CS5160,27-May-11,89
CS5160,07-Mar-15,105
CS5160,15-Mar-12,71
CS5160,12-Oct-14,74
CS5160,02-Feb-15,93
CS5160,01-Oct-13,43
CS5161,08-Jan-15,73
CS5161,17-Nov-12,73
CS5161,09-Feb-13,80
CS5161,09-Aug-13,63
CS5161,08-Jul-13,99
CS5161,11-Jun-11,95
CS5161,13-Apr-14,95
CS5161,30-Aug-14,46
CS5161,04-Dec-14,64
CS5161,24-Feb-12,46
CS5161,12-Jun-13,105
CS5161,03-Aug-13,87
CS5161,25-Jun-11,53
CS5161,27-Dec-14,53
CS5161,12-Dec-14,91
CS5161,16-Jan-15,85
CS5161,24-Dec-14,82
CS5161,05-May-14,81
CS5162,30-Apr-13,43
CS5162,25-Jan-13,104
CS5162,12-Dec-13,55
CS5162,15-Sep-11,36
CS5162,30-Dec-13,38
CS5162,13-Aug-12,68
CS5162,22-Nov-13,88
CS5162,03-Jun-14,98
CS5162,06-Feb-14,93
CS5162,16-Jul-12,56
CS5162,18-Jul-13,92
CS5162,18-Sep-11,90
CS5162,18-Aug-14,86
CS5162,03-Mar-14,79
CS5162,09-Nov-12,70
CS5162,22-Sep-14,96
CS5162,28-Mar-12,84
CS5162,09-Aug-12,38
CS5163,25-Jul-13,46
CS5163,01-Nov-12,59
CS5163,13-Aug-12,59
CS5163,04-Dec-11,101
CS5163,07-Jul-12,88
CS5163,24-Mar-14,91
CS5163,18-Oct-13,45
CS5163,01-Dec-14,48
CS5163,11-Oct-11,82
CS5163,11-Jul-14,60
CS5163,19-Jun-13,47
CS5163,01-Aug-14,89
CS5163,03-Jan-15,77
CS5163,11-Jul-12,45
CS5163,23-Sep-11,89
CS5163,05-Feb-13,75
CS5163,20-Dec-14,75
CS5163,18-Sep-13,75
CS5163,28-Feb-12,79
CS5163,06-Apr-13,88
CS5163,08-Mar-15,61
CS5163,30-Oct-13,81
CS5163,07-Sep-12,102
CS5163,13-May-14,79
CS5163,20-Sep-14,98
CS5163,10-Jul-13,77
CS5163,26-Nov-14,75
CS5163,15-Jun-12,46
CS5164,01-Mar-15,73
CS5164,19-Dec-14,58
CS5164,18-Apr-13,62
CS5164,30-Jun-12,91
CS5164,21-Oct-14,72
CS5164,08-Dec-11,85
CS5164,12-May-14,64
CS5164,14-Jan-13,68
CS5164,08-Sep-13,67
CS5164,15-Apr-14,43
CS5164,10-Oct-11,56
CS5164,29-Jan-14,62
CS5164,17-Mar-12,72
CS5164,28-Feb-13,79
CS5164,20-Feb-14,48
CS5164,24-May-12,35
CS5164,09-Aug-13,61
CS5164,26-Sep-13,61
CS5165,14-Sep-13,76
CS5165,23-Aug-13,78
CS5165,04-Dec-14,42
CS5165,31-Mar-14,104
CS5165,29-Oct-13,56
CS5165,30-Nov-14,66
CS5165,01-Jan-15,99
CS5165,20-Oct-13,47
CS5165,23-Jun-11,39
CS5165,13-Jun-14,98
CS5165,20-Dec-12,76
CS5165,15-Sep-11,44
CS5165,27-Feb-13,93
CS5165,01-Aug-11,43
CS5165,18-Jul-14,58
CS5165,07-Jan-12,72
CS5165,06-Jun-14,87
CS5165,29-May-11,77
CS5165,05-Oct-11,57
CS5165,30-Oct-14,39
CS5165,22-Sep-11,89
CS5165,09-Dec-12,49
CS5165,19-Jan-12,70
CS5165,29-Aug-13,74
CS5165,30-May-12,72
CS5166,24-Jul-11,64
CS5166,10-Jul-12,37
CS5166,11-Jan-12,102
CS5166,29-Jun-12,44
CS5166,18-Jul-11,104
CS5166,27-Feb-13,105
CS5166,14-Jun-11,46
CS5166,11-Aug-13,71
CS5166,11-Dec-14,36
CS5166,14-Sep-11,53
CS5166,06-Sep-13,89
CS5166,17-Sep-13,98
CS5166,19-May-13,41
CS5166,18-May-12,39
CS5166,10-Jan-13,98
CS5166,29-Dec-13,72
CS5166,01-Dec-13,61
CS5166,23-Jan-13,88
CS5166,01-Mar-15,37
CS5166,09-Oct-11,72
CS5166,07-Dec-12,86
CS5166,03-Nov-14,87
CS5166,15-Jun-12,100
CS5166,29-Sep-14,96
CS5166,03-Jan-12,60
CS5166,28-Jun-12,103
CS5166,06-Apr-12,62
CS5167,09-Aug-13,38
CS5167,20-Jul-13,77
CS5167,06-Mar-13,103
CS5167,03-May-12,100
CS5167,22-May-14,102
CS5167,26-Feb-12,63
CS5167,11-Aug-12,47
CS5167,30-Jan-12,46
CS5167,01-Aug-12,79
CS5167,17-May-13,57
CS5167,05-Jan-13,93
CS5167,27-Jan-14,89
CS5167,02-Dec-11,46
CS5167,06-Nov-14,62
CS5167,21-Aug-14,36
CS5167,20-Jan-13,44
CS5168,16-May-14,79
CS5168,28-Dec-12,58
CS5168,26-Feb-15,91
CS5168,29-Jul-14,67
CS5168,02-May-13,104
CS5168,14-Mar-12,52
CS5168,19-May-14,91
CS5168,30-Apr-12,63
CS5168,19-Dec-14,75
CS5168,14-Nov-11,58
CS5168,03-May-12,94
CS5168,13-Jul-12,74
CS5168,02-Jan-13,101
CS5168,24-May-11,83
CS5168,29-Aug-12,86
CS5168,30-Aug-13,83
CS5168,05-Feb-13,60
CS5168,12-Dec-14,36
CS5168,27-May-13,41
CS5168,18-Feb-15,62
CS5169,25-Jan-13,64
CS5169,21-Mar-13,52
CS5169,05-Oct-13,46
CS5169,07-Dec-14,61
CS5169,12-May-13,75
CS5169,22-Feb-14,78
CS5169,24-May-12,46
CS5169,11-Mar-13,105
CS5169,06-Jul-14,49
CS5169,28-Jan-12,60
CS5169,12-Mar-14,80
CS5169,07-Apr-13,63
CS5169,17-Jan-13,88
CS5169,03-Jan-12,42
CS5169,13-Sep-11,86
CS5169,19-Jun-12,66
CS5169,06-Dec-14,98
CS5169,23-Jul-13,82
CS5170,07-Jun-14,80
CS5170,05-Oct-14,72
CS5170,06-Nov-11,73
CS5170,25-Apr-12,62
CS5170,18-Aug-13,36
CS5170,15-Sep-11,64
CS5170,03-Jan-13,88
CS5170,31-Aug-14,45
CS5170,11-Jul-11,65
CS5170,03-Aug-13,83
CS5170,13-Feb-15,64
CS5170,28-Jul-12,97
CS5170,25-Jun-12,39
CS5170,10-May-12,85
CS5170,20-Aug-12,48
CS5170,28-May-14,48
CS5170,06-Sep-14,72
CS5170,22-Jun-13,37
CS5170,24-Dec-13,100
CS5170,11-May-13,71
CS5171,10-Mar-15,53
CS5171,11-Dec-12,54
CS5171,09-Apr-14,70
CS5171,04-Aug-11,67
CS5171,19-Apr-13,86
CS5171,17-Oct-12,89
CS5171,09-Jul-11,50
CS5171,19-May-11,41
CS5171,01-Jan-13,99
CS5171,13-Jul-13,102
CS5171,26-Nov-13,92
CS5171,16-Nov-11,77
CS5171,09-Jun-12,78
CS5171,19-Jul-12,39
CS5171,08-Jul-12,62
CS5171,26-Sep-14,89
CS5171,15-Mar-15,66
CS5171,26-Aug-14,72
CS5172,05-Dec-11,70
CS5172,27-May-12,49
CS5172,18-Jul-11,41
CS5172,01-Aug-12,59
CS5172,02-Feb-12,49
CS5172,08-Sep-12,72
CS5172,09-Sep-11,79
CS5172,23-May-11,62
CS5172,17-Jun-11,81
CS5172,15-Mar-13,54
CS5172,02-Jul-12,58
CS5172,09-Nov-14,41
CS5172,19-Nov-13,81
CS5172,21-Nov-12,44
CS5172,13-Sep-13,66
CS5172,29-Oct-13,78
CS5172,07-Mar-12,65
CS5172,01-Jul-11,45
CS5172,17-Apr-12,90
CS5172,21-Apr-14,98
CS5172,02-Mar-14,80
CS5173,29-May-12,54
CS5173,20-Mar-12,58
CS5173,29-Jun-13,48
CS5173,28-Nov-11,65
CS5173,15-Dec-11,85
CS5173,13-Jan-12,41
CS5173,09-Oct-11,76
CS5173,25-Sep-14,65
CS5173,28-Apr-14,59
CS5173,19-Apr-14,71
CS5173,18-Jun-14,62
CS5174,18-Dec-13,73
CS5174,30-May-12,35
CS5174,30-Sep-12,70
CS5174,24-May-12,65
CS5174,14-Jan-14,41
CS5174,09-Sep-12,74
CS5174,31-Jul-12,85
CS5174,11-Oct-13,62
CS5174,16-Nov-13,39
CS5174,19-Apr-12,44
CS5174,16-Aug-13,72
CS5174,01-Jun-11,60
CS5174,08-Jul-13,48
CS5174,11-Mar-12,92
CS5174,12-Jan-15,99
CS5174,23-Nov-14,36
CS5174,26-Dec-13,59
CS5174,17-Feb-13,46
CS5174,20-May-14,105
CS5174,18-Apr-12,69
CS5174,25-Nov-13,99
CS5174,10-Jun-14,56
CS5174,13-Nov-13,57
CS5174,15-Jun-12,66
CS5174,02-Sep-11,64
CS5175,24-Oct-13,38
CS5175,07-Sep-13,79
CS5175,16-Dec-14,63
CS5175,11-May-13,91
CS5175,05-Jan-15,42
CS5175,05-Aug-13,65
CS5175,24-Aug-14,38
CS5175,16-Jun-14,70
CS5175,08-Dec-13,42
CS5175,06-Dec-13,39
CS5175,03-Jun-12,103
CS5175,18-Feb-15,95
CS5175,20-Nov-14,92
CS5175,08-Jul-13,71
CS5175,04-Mar-14,53
CS5175,18-Sep-13,101
CS5175,09-Aug-13,48
CS5175,10-Dec-14,41
CS5175,21-Dec-13,100
CS5175,01-Jun-14,89
CS5175,07-Jul-14,84
CS5175,16-Nov-13,44
CS5175,19-Sep-11,42
CS5175,22-Jul-14,53
CS5175,25-Sep-13,97
CS5176,06-Feb-14,36
CS5176,20-Feb-12,92
CS5176,23-Oct-11,84
CS5176,09-Jul-12,75
CS5176,01-Aug-11,50
CS5176,02-Aug-13,96
CS5176,02-May-13,103
CS5176,03-Aug-12,64
CS5176,17-Oct-13,97
CS5176,28-Oct-12,36
CS5176,14-Dec-13,70
CS5176,20-Jun-11,65
CS5176,05-Jul-13,64
CS5176,29-Nov-13,51
CS5176,30-Dec-12,55
CS5176,30-May-11,84
CS5176,22-Jun-14,38
CS5176,25-Apr-14,84
CS5176,21-Nov-13,55
CS5176,18-Jan-12,36
CS5176,11-Dec-11,87
CS5176,24-Oct-11,87
CS5176,16-Oct-12,63
CS5176,05-Sep-13,105
CS5176,23-Oct-14,75
CS5176,14-Nov-13,35
CS5176,30-Dec-11,55
CS5176,21-Oct-13,63
CS5177,17-Apr-13,54
CS5177,03-Dec-13,103
CS5177,03-Dec-13,47
CS5177,17-Jul-11,78
CS5177,17-Jul-12,100
CS5177,15-Aug-11,54
CS5177,26-Jun-13,52
CS5177,15-Dec-11,83
CS5177,17-Nov-11,39
CS5177,07-Dec-13,49
CS5177,24-Jul-11,93
CS5177,22-Aug-13,103
CS5177,12-Oct-11,93
CS5177,18-May-14,88
CS5178,24-Dec-12,68
CS5178,16-Jul-11,54
CS5178,07-Oct-11,74
CS5178,23-Dec-13,43
CS5178,02-Apr-12,78
CS5178,26-Sep-11,48
CS5178,06-Jul-13,68
CS5178,23-Apr-14,79
CS5178,16-Nov-11,102
CS5178,15-Mar-13,70
CS5178,20-Oct-14,66
CS5178,28-Jan-15,35
CS5178,11-Oct-11,36
CS5178,27-Nov-14,85
CS5178,27-May-12,36
CS5178,23-Oct-12,39
CS5178,27-Jan-15,97
CS5178,26-Jun-11,43
CS5178,21-Dec-14,91
CS5178,05-Oct-12,101
CS5178,09-Sep-11,74
CS5179,24-Nov-12,40
CS5179,22-May-14,67
CS5179,25-Feb-13,73
CS5179,16-Nov-12,76
CS5179,08-Apr-14,98
CS5179,18-Dec-11,64
CS5179,29-Aug-13,77
CS5179,18-Feb-13,88
CS5179,28-Jul-14,68
CS5179,31-May-11,69
CS5179,15-Sep-13,95
CS5179,04-Sep-14,85
CS5179,03-Mar-13,64
CS5179,30-Sep-11,69
CS5180,22-Mar-13,102
CS5180,30-Aug-11,66
CS5180,12-Aug-14,73
CS5180,17-Nov-12,40
CS5180,11-May-14,78
CS5180,11-Mar-13,72
CS5180,05-Feb-14,101
CS5180,04-Sep-12,73
CS5180,25-Jun-11,36
CS5180,22-Aug-14,97
CS5180,01-Feb-15,87
CS5181,03-Apr-12,96
CS5181,04-May-14,71
CS5181,18-Jun-11,55
CS5181,11-Sep-12,105
CS5181,03-Oct-14,54
CS5181,27-Mar-14,66
CS5181,05-Nov-14,72
CS5181,29-May-12,64
CS5181,09-Oct-14,86
CS5181,07-Aug-11,69
CS5181,15-Sep-11,48
CS5181,23-Feb-15,53
CS5181,09-Mar-15,97
CS5181,25-May-14,77
CS5181,26-May-12,76
CS5181,14-Oct-11,53
CS5182,28-Jul-12,86
CS5182,02-Jun-13,85
CS5182,15-Nov-13,61
CS5182,11-Feb-13,90
CS5182,02-Jul-14,48
CS5182,21-Nov-12,57
CS5182,18-Jul-11,90
CS5182,27-Jun-12,40
CS5182,07-Nov-14,35
CS5182,01-Sep-11,45
CS5182,18-Aug-11,35
CS5182,18-Jul-14,82
CS5182,16-Apr-14,82
CS5182,05-Jul-13,84
CS5182,24-May-14,82
CS5182,13-Jul-14,56
CS5182,20-Oct-11,82
CS5182,20-Jul-12,49
CS5182,13-Feb-14,84
CS5182,17-Sep-14,71
CS5182,20-Jun-11,71
CS5182,29-Dec-12,57
CS5182,01-Aug-12,45
CS5183,24-Nov-13,62
CS5183,26-Dec-14,35
CS5183,08-Aug-13,38
CS5183,02-Mar-13,78
CS5183,03-Jul-14,94
CS5183,07-Jul-11,40
CS5183,19-Dec-14,101
CS5183,12-Mar-15,70
CS5183,23-Sep-14,80
CS5183,15-Feb-13,62
CS5183,21-Jan-14,67
CS5183,21-Jun-13,60
CS5183,02-Jul-13,83
CS5183,01-Aug-12,82
CS5183,09-May-13,90
CS5183,28-Feb-12,61
CS5183,27-Sep-13,70
CS5184,09-Feb-13,51
CS5184,20-Aug-14,49
CS5184,30-Jul-12,77
CS5184,01-Jun-11,97
CS5184,25-Oct-12,90
CS5184,14-May-13,97
CS5184,08-Aug-12,47
CS5184,04-Jul-11,69
CS5184,26-Sep-12,87
CS5184,08-Dec-14,71
CS5184,13-Mar-15,82
CS5184,27-Feb-13,51
CS5184,16-May-13,52
CS5184,16-Jun-13,39
CS5184,24-Oct-14,42
CS5184,07-Nov-13,79
CS5184,26-Jan-12,67
CS5184,07-Jan-14,81
CS5184,19-Oct-14,37
CS5184,08-Jul-14,75
CS5184,22-Sep-14,35
CS5184,13-Nov-14,58
CS5184,26-Mar-14,69
CS5184,14-Apr-14,41
CS5184,19-Oct-13,60
CS5184,16-Dec-11,99
CS5184,17-Feb-12,99
CS5184,11-Sep-12,78
CS5185,17-May-11,56
CS5185,23-Sep-12,86
CS5185,28-Apr-13,93
CS5185,25-Jun-11,35
CS5185,20-Jun-13,50
CS5185,27-Mar-12,91
CS5185,14-Jun-14,71
CS5185,22-Feb-15,87
CS5185,06-Apr-13,64
CS5185,14-Apr-13,100
CS5185,29-Jul-11,70
CS5185,02-Jun-14,93
CS5185,30-Sep-11,46
CS5185,26-Jan-14,42
CS5185,01-May-13,45
CS5185,23-Oct-14,99
CS5185,20-Jan-15,84
CS5185,16-Sep-12,102
CS5185,15-Sep-13,66
CS5185,05-Feb-14,40
CS5185,07-Oct-14,105
CS5185,11-Dec-12,46
CS5185,12-Nov-12,85
CS5185,25-May-13,45
CS5185,22-Jul-13,36
CS5185,23-Feb-12,58
CS5185,15-Oct-14,66
CS5186,23-Oct-12,45
CS5186,12-May-12,62
CS5186,19-Feb-12,44
CS5186,11-Dec-13,88
CS5186,19-Jan-14,62
CS5186,25-May-13,91
CS5186,21-Jun-13,37
CS5186,14-Jan-14,82
CS5186,15-Oct-13,80
CS5186,22-Mar-13,42
CS5186,06-Aug-13,69
CS5186,18-Jan-13,75
CS5187,28-Jan-12,42
CS5187,26-Feb-12,48
CS5187,03-Nov-12,62
CS5187,08-Jul-11,39
CS5187,26-Jul-14,65
CS5187,18-Feb-12,87
CS5187,13-May-12,88
CS5187,17-Oct-11,80
CS5187,04-Jul-14,75
CS5187,02-Mar-12,73
CS5187,20-Oct-14,105
CS5187,02-Jul-12,72
CS5187,16-Dec-13,79
CS5187,26-Aug-11,79
CS5187,29-May-11,104
CS5187,13-Jul-11,74
CS5187,02-Jun-12,57
CS5187,07-Aug-13,93
CS5187,12-Mar-15,62
CS5187,01-Dec-12,50
CS5187,22-Oct-13,102
CS5187,14-Sep-11,42
CS5187,19-Oct-14,49
CS5187,28-Apr-12,80
CS5187,22-Jan-13,37
CS5187,13-Nov-12,98
CS5187,28-Feb-15,94
CS5187,24-Jul-14,87
CS5188,26-Apr-14,59
CS5188,20-Nov-14,37
CS5188,08-Jan-15,50
CS5188,22-Aug-14,97
CS5188,08-Jun-13,97
CS5188,30-Aug-12,46
CS5188,16-Sep-11,54
CS5188,29-Sep-14,68
CS5188,15-Mar-12,35
CS5188,08-Jul-12,66
CS5188,20-Jul-14,77
CS5188,17-Jul-13,87
CS5188,08-Mar-13,45
CS5188,02-Mar-15,50
CS5188,17-Aug-11,82
CS5188,02-Jul-13,74
CS5189,06-Oct-14,43
CS5189,03-Apr-13,62
CS5189,16-Oct-11,75
CS5189,15-Aug-11,59
CS5189,16-Jun-14,44
CS5189,23-Oct-13,82
CS5189,06-Mar-13,57
CS5189,01-Dec-11,74
CS5189,17-Jul-14,99
CS5189,21-Jan-14,59
CS5189,03-Apr-14,92
CS5189,29-Dec-14,97
CS5189,03-May-14,81
CS5189,09-Jan-12,92
CS5189,05-May-14,50
CS5189,22-Jun-14,94
CS5189,10-Aug-13,71
CS5189,22-Jun-14,55
CS5189,05-Aug-11,84
CS5189,30-Oct-13,65
CS5189,11-Aug-11,87
CS5189,30-Oct-14,71
CS5189,29-Jan-13,37
CS5189,20-Sep-11,77
CS5189,26-Sep-12,53
CS5189,04-Jul-14,68
CS5189,21-Aug-11,41
CS5189,15-May-13,75
CS5190,31-Jan-15,69
CS5190,11-Jul-13,100
CS5190,24-Jul-11,93
CS5190,25-Jan-15,94
CS5190,21-May-11,81
CS5190,13-Aug-11,63
CS5190,06-Nov-13,81
CS5190,02-Nov-12,71
CS5190,12-Feb-13,60
CS5190,26-Aug-14,84
CS5190,01-Jan-14,51
CS5190,03-Apr-13,49
CS5190,02-Jun-13,84
CS5190,23-Jul-11,45
CS5190,26-May-13,63
CS5190,09-Mar-12,51
CS5190,16-Dec-12,57
CS5190,02-Mar-15,48
CS5190,31-Aug-14,74
CS5190,26-Apr-13,63
CS5190,11-Jan-15,39
CS5191,12-Mar-15,96
CS5191,19-Sep-11,81
CS5191,16-Jul-11,43
CS5191,18-Apr-12,57
CS5191,14-Jul-13,45
CS5191,28-Aug-12,55
CS5191,10-Oct-11,95
CS5191,01-Oct-11,78
CS5191,20-Feb-15,36
CS5191,06-Oct-11,35
CS5191,15-Dec-13,53
CS5191,23-May-13,95
CS5191,28-Sep-11,105
CS5191,23-Jun-12,89
CS5191,08-Jan-13,40
CS5191,15-Oct-14,80
CS5191,16-Jul-11,84
CS5191,15-Sep-11,99
CS5191,28-Nov-11,85
CS5191,07-Aug-14,93
CS5191,27-Mar-13,92
CS5191,03-Jul-11,35
CS5191,22-Sep-13,59
CS5191,11-Jul-14,80
CS5191,13-May-12,75
CS5191,14-Aug-13,54
CS5191,29-Jul-14,50
CS5192,02-Jul-11,38
CS5192,17-Oct-13,51
CS5192,10-Aug-14,98
CS5192,17-Mar-14,86
CS5192,03-Dec-12,66
CS5192,04-Jun-11,39
CS5192,28-May-13,103
CS5192,19-Jul-11,41
CS5192,29-Oct-11,84
CS5192,05-Jan-14,96
CS5192,29-May-13,52
CS5192,27-Dec-11,91
CS5192,29-May-13,95
CS5192,12-Oct-11,105
CS5192,02-Sep-11,35
CS5192,08-Oct-14,88
CS5192,29-Oct-13,70
CS5192,22-Mar-13,59
CS5192,02-Feb-15,83
CS5192,27-Apr-13,56
CS5192,12-Jul-11,38
CS5193,19-Jul-13,71
CS5193,30-Sep-12,70
CS5193,20-May-12,41
CS5193,23-Jan-15,37
CS5193,13-Feb-15,62
CS5193,23-Aug-12,91
CS5193,22-May-13,39
CS5193,31-Jan-15,84
CS5193,01-Dec-11,94
CS5193,10-Jul-12,103
CS5193,03-Dec-12,66
CS5193,03-Oct-13,79
CS5193,20-Feb-15,96
CS5193,11-Mar-14,79
CS5193,04-Jun-12,61
CS5193,28-Feb-15,60
CS5193,30-Oct-13,44
CS5193,23-Aug-14,60
CS5193,21-Feb-15,71
CS5193,06-Jan-13,51
CS5193,01-Apr-14,50
CS5193,10-Apr-13,57
CS5193,03-Sep-12,73
CS5193,26-Sep-14,47
CS5194,05-Nov-14,52
CS5194,05-Nov-12,75
CS5194,17-Dec-13,85
CS5194,21-May-12,58
CS5194,25-Mar-12,73
CS5194,05-Jul-12,56
CS5194,04-Oct-11,50
CS5194,24-Aug-14,59
CS5194,13-Oct-11,99
CS5194,04-Sep-14,100
CS5194,05-Feb-14,54
CS5194,10-Oct-12,76
CS5194,04-Aug-11,82
CS5194,19-May-12,54
CS5194,04-Apr-13,50
CS5194,22-Aug-13,39
CS5195,01-Apr-13,47
CS5195,10-Jun-14,86
CS5195,11-Feb-12,70
CS5195,21-Mar-13,51
CS5195,30-Jun-13,41
CS5195,12-Sep-13,42
CS5195,29-Jun-13,103
CS5195,02-Mar-13,100
CS5195,16-May-13,96
CS5195,21-May-12,52
CS5195,05-Oct-14,90
CS5195,01-Jun-13,48
CS5195,19-Nov-12,63
CS5195,12-Nov-11,102
CS5195,05-Feb-12,82
CS5195,03-May-14,58
CS5195,17-Jul-13,67
CS5195,19-Jul-12,66
CS5195,22-Sep-11,38
CS5196,30-Jul-11,83
CS5196,08-Sep-12,94
CS5196,12-Feb-15,51
CS5196,28-Jul-12,65
CS5196,23-Jul-14,50
CS5196,18-Jun-13,97
CS5196,15-Jan-15,55
CS5196,27-Mar-14,37
CS5196,14-May-13,50
CS5196,03-Dec-14,38
CS5196,13-Mar-12,76
CS5196,15-Jan-15,85
CS5196,29-Mar-13,70
CS5196,02-Dec-11,52
CS5196,11-Dec-12,86
CS5196,21-Jul-11,36
CS5196,08-Feb-15,48
CS5196,13-Oct-13,39
CS5196,12-Feb-14,65
CS5196,03-Nov-14,81
CS5196,20-Aug-11,48
CS5196,31-Dec-11,50
CS5197,18-May-11,89
CS5197,17-May-13,59
CS5197,23-Jul-13,62
CS5197,27-Aug-12,100
CS5197,09-Apr-14,91
CS5197,17-May-12,79
CS5197,07-Jul-13,45
CS5197,16-Oct-13,69
CS5197,21-Sep-14,93
CS5197,30-Jun-12,59
CS5197,30-Jun-14,91
CS5197,12-Apr-13,83
CS5197,15-May-13,85
CS5197,17-Jan-13,49
CS5197,23-Feb-15,58
CS5197,07-Jan-14,53
CS5198,07-Jun-12,65
CS5198,30-Aug-12,91
CS5198,07-Mar-13,58
CS5198,22-Aug-11,58
CS5198,11-Nov-12,38
CS5198,04-Jan-15,83
CS5198,26-Sep-12,94
CS5198,01-Feb-14,58
CS5198,29-Jun-12,85
CS5198,03-Feb-13,100
CS5198,19-Dec-11,85
CS5198,03-Mar-15,35
CS5198,11-May-12,50
CS5198,05-Jul-13,41
CS5198,17-Nov-14,63
CS5198,09-Jan-15,100
CS5198,12-Sep-13,64
CS5198,28-Apr-14,77
CS5198,18-Aug-14,49
CS5198,05-Aug-11,44
CS5198,15-Dec-14,48
CS5198,03-Mar-13,77
CS5198,09-Mar-15,105
CS5198,07-Jun-11,67
CS5198,24-Aug-13,96
CS5198,21-Sep-13,70
CS5199,28-Sep-12,44
CS5199,22-Aug-11,89
CS5199,01-Mar-15,87
CS5199,25-Jan-12,98
CS5199,17-Aug-14,95
CS5199,13-Jul-11,71
CS5199,23-Jul-14,93
CS5199,16-Jul-14,103
CS5199,30-Jan-13,80
CS5199,29-Aug-12,74
CS5199,30-Nov-11,58
CS5199,06-Oct-14,77
CS5199,08-Feb-15,62
CS5199,20-Nov-12,72
CS5200,16-Nov-12,68
CS5200,09-Jan-14,59
CS5200,19-Mar-13,104
CS5200,04-Mar-15,52
CS5200,05-Sep-14,105
CS5200,25-Mar-13,69
CS5200,24-Jun-14,41
CS5200,01-Sep-11,48
CS5200,10-Nov-12,58
CS5200,29-Apr-13,53
CS5200,27-Mar-13,85
CS5200,27-Feb-14,67
CS5200,16-Sep-12,86
CS5200,14-Mar-15,38
CS5200,07-Jan-15,52
CS5200,04-Jan-12,76
CS5200,20-Oct-13,105
CS5200,14-Aug-14,85
CS5200,13-Mar-12,104
CS5200,30-May-11,73
CS5200,26-May-11,45
CS5201,02-Jul-11,79
CS5201,14-Feb-15,53
CS5201,17-Sep-14,100
CS5201,26-Apr-14,40
CS5201,17-Dec-13,81
CS5201,16-Jul-12,85
CS5201,21-May-12,78
CS5201,01-Jul-11,73
CS5201,30-Dec-12,38
CS5201,17-May-13,85
CS5201,26-Oct-13,93
CS5201,04-Nov-14,44
CS5201,27-Dec-14,74
CS5201,10-Jun-13,103
CS5201,15-Jun-12,57
CS5201,23-Dec-13,78
CS5201,09-Aug-14,43
CS5201,15-Dec-13,47
CS5201,26-May-11,48
CS5201,10-Jan-15,44
CS5202,21-Dec-13,63
CS5202,25-Jul-14,74
CS5202,21-Apr-14,87
CS5202,21-Mar-13,100
CS5202,23-Feb-14,42
CS5202,26-Oct-12,79
CS5202,16-Jun-13,100
CS5202,30-Jan-14,87
CS5202,20-Feb-14,38
CS5202,19-Nov-13,96
CS5202,19-Sep-11,91
CS5202,22-Oct-14,44
CS5202,19-May-12,97
CS5202,13-Dec-13,67
CS5202,07-Aug-13,99
CS5202,06-Oct-13,83
CS5202,27-Jul-13,80
CS5202,24-Apr-12,45
CS5202,07-Apr-14,74
CS5202,27-Aug-14,41
CS5202,11-May-12,84
CS5202,02-Jan-12,54
CS5202,13-Feb-12,77
CS5202,07-Aug-12,91
CS5202,17-Jul-12,67
CS5202,06-Feb-12,56
CS5202,28-Mar-13,38
CS5203,21-Feb-12,46
CS5203,31-Oct-12,64
CS5203,27-Jul-12,46
CS5203,23-Oct-11,93
CS5203,16-Feb-13,53
CS5203,09-Feb-13,61
CS5203,10-Mar-13,79
CS5203,27-Aug-12,38
CS5203,25-Feb-14,103
CS5203,11-Mar-15,101
CS5203,19-Jan-15,100
CS5203,23-Nov-11,44
CS5203,26-Mar-14,77
CS5203,01-May-12,79
CS5203,22-Mar-12,44
CS5203,13-Sep-11,86
CS5203,02-Jan-15,35
CS5203,20-May-14,83
CS5203,21-Aug-11,79
CS5203,30-Dec-12,38
CS5203,21-Jan-12,46
CS5203,13-Aug-11,93
CS5203,30-May-12,77
CS5203,15-May-14,51
CS5203,05-Sep-14,96
CS5203,25-Dec-12,56
CS5203,06-Mar-15,82
CS5204,17-Aug-13,104
CS5204,01-Dec-11,91
CS5204,04-Jun-11,76
CS5204,31-Dec-14,40
CS5204,09-Jun-14,42
CS5204,14-Oct-12,93
CS5204,21-Feb-13,78
CS5204,18-Aug-11,66
CS5204,31-Jul-13,85
CS5204,09-Mar-12,55
CS5204,11-Dec-12,80
CS5204,28-Oct-12,49
CS5204,28-Jun-13,76
CS5204,18-Mar-12,75
CS5204,28-Dec-12,50
CS5204,17-Nov-12,81
CS5204,22-Nov-13,91
CS5204,04-Mar-15,87
CS5204,11-Apr-14,59
CS5204,18-Feb-13,91
CS5204,30-Jun-11,67
CS5205,22-Jan-15,98
CS5205,07-Jan-15,67
CS5205,09-May-13,80
CS5205,10-Feb-12,53
CS5205,08-Feb-13,69
CS5205,04-May-14,60
CS5205,12-Jan-15,35
CS5205,10-Sep-11,64
CS5205,17-Jun-12,69
CS5205,31-Jan-14,93
CS5205,22-Feb-12,62
CS5205,28-May-14,82
CS5205,04-Nov-12,70
CS5205,05-Apr-12,51
